#logback.classic pattern: %date{ISO8601} | %-5level | %msg [%logger{40}<%thread>] %n%xEx
2023-08-24 12:25:17,529 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:17,532 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/social-portlet.war] has finished in [1,034] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:17,552 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/analytics.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:17,680 | INFO  | Installing ThreadLocalSessionProviderInitializedFilter into context '/rest' [e.j.f.c.InstallJCRServletContextListener<Catalina-utility-3>] 
2023-08-24 12:25:17,773 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/rest.war] has finished in [504] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:17,820 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/documents.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:17,990 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:18,009 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/web.war] has finished in [690] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:18,052 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/digital-workplace.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:18,199 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:18,204 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/documents.war] has finished in [383] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:18,223 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/onlyoffice.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:18,232 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:18,268 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/analytics.war] has finished in [716] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:18,284 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecm-wcm-extension.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:18,529 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:18,544 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/digital-workplace.war] has finished in [492] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:18,562 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/authoring-apps.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:18,801 | INFO  | At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time. [org.apache.jasper.servlet.TldScanner<Catalina-utility-3>] 
2023-08-24 12:25:18,820 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:18,824 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/onlyoffice.war] has finished in [600] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:18,843 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/searches.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:19,023 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:19,047 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/authoring-apps.war] has finished in [465] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,070 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/eXoResources.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,337 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:19,343 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/eXoResources.war] has finished in [272] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,355 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/chat.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,359 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:19,389 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/searches.war] has finished in [545] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:19,393 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/seo.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:19,463 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:19,483 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/chat.war] has finished in [128] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,494 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/wallet-reward.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,658 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:19,673 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/seo.war] has finished in [280] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:19,676 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/webrtc.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:19,764 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:19,767 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/wallet-reward.war] has finished in [272] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,806 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/notes.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:19,962 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecm-wcm-extension.war] has finished in [1,679] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:19,976 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/wallet-common.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:20,055 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:20,077 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/webrtc.war] has finished in [401] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:20,084 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ROOT.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:20,285 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ROOT.war] has finished in [198] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:20,303 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/gamification-portlets.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:20,464 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:20,479 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/wallet-common.war] has finished in [503] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:20,481 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:20,501 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/notes.war] has finished in [694] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:20,506 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecm-wcm-core.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:20,523 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecmadmin.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:20,866 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecm-wcm-core.war] has finished in [339] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:20,882 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-1>] 
2023-08-24 12:25:20,886 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecmadmin.war] has finished in [363] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:20,901 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/portal.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:20,907 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/chatServer.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:21,201 | INFO  | At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time. [org.apache.jasper.servlet.TldScanner<Catalina-utility-3>] 
2023-08-24 12:25:21,205 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:21,241 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/gamification-portlets.war] has finished in [938] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:21,266 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/transfer-rules.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:21,488 | INFO  | At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time. [org.apache.jasper.servlet.TldScanner<Catalina-utility-1>] 
2023-08-24 12:25:21,533 | INFO  | INITIALIZING GUICE [GuiceManager<Catalina-utility-1>] 
2023-08-24 12:25:21,703 | INFO  | Installing ThreadLocalSessionProviderInitializedFilter into context '/portal' [e.j.f.c.InstallJCRServletContextListener<Catalina-utility-2>] 
2023-08-24 12:25:21,759 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:21,781 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/transfer-rules.war] has finished in [515] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:21,808 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:21,826 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/commons-extension.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:21,986 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/portal.war] has finished in [1,081] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:21,995 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/documents-portlet.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:22,566 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:22,576 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/documents-portlet.war] has finished in [582] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:22,590 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/gamification-github.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:22,690 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:22,692 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/commons-extension.war] has finished in [866] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:22,707 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/fastcontentcreator.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:22,969 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:22,971 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:22,989 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/gamification-github.war] has finished in [399] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:22,991 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/fastcontentcreator.war] has finished in [283] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:23,005 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/layout-management.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:23,018 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/agenda.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:23,347 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:23,353 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/layout-management.war] has finished in [347] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:23,358 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/poll.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:23,380 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:23,388 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/agenda.war] has finished in [369] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:23,392 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/presentation.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:23,543 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:23,551 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/poll.war] has finished in [187] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:23,564 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/exo-push-notifications.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:23,575 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:23,576 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/presentation.war] has finished in [185] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:23,583 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/integration.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:23,704 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:23,706 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/exo-push-notifications.war] has finished in [143] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:23,714 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/news.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:24,011 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/integration.war] has finished in [429] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:24,023 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/webconferencing.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:24,073 | INFO  | INITIALIZING MONGODB [ConnectionManager<Catalina-utility-1>] 
2023-08-24 12:25:24,083 | WARN  | /home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf/chat.properties (No such file or directory) [o.exoplatform.chat.utils.PropertyManager<Catalina-utility-1>] 
2023-08-24 12:25:24,140 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:24,147 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/news.war] has finished in [432] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:24,190 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/chat-extension.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:24,308 | INFO  | At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time. [org.apache.jasper.servlet.TldScanner<Catalina-utility-3>] 
2023-08-24 12:25:24,311 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:24,342 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/webconferencing.war] has finished in [318] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:24,344 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/social-extension.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:24,363 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/chat-extension.war] has finished in [200] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:24,386 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/eXoWCMResources.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:24,504 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-2>] 
2023-08-24 12:25:24,512 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/eXoWCMResources.war] has finished in [127] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:24,536 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/task-management.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:25,062 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/task-management.war] has finished in [527] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:25:25,166 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:25:25,187 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/social-extension.war] has finished in [843] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:25:25,551 | INFO  | MongoDB connection parameter 'dbServerHosts' is not set, using default value : localhost:27017 [o.e.c.s.mongodb.utils.ConnectionHelper<Catalina-utility-1>] 
2023-08-24 12:25:25,676 | INFO  | Cluster created with settings {hosts=[localhost:27017], mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=2000} [org.mongodb.driver.cluster<Catalina-utility-1>] 
2023-08-24 12:25:25,677 | INFO  | Adding discovered server localhost:27017 to client view of cluster [org.mongodb.driver.cluster<Catalina-utility-1>] 
2023-08-24 12:25:26,058 | INFO  | Cluster description not yet available. Waiting for 30000 ms before timing out [org.mongodb.driver.cluster<Catalina-utility-1>] 
2023-08-24 12:25:26,194 | INFO  | Opened connection [connectionId{localValue:1, serverValue:13}] to localhost:27017 [org.mongodb.driver.connection<cluster-ClusterId{value='64e730157a986e6d5c87ba31', description='null'}-localhost:27017>] 
2023-08-24 12:25:26,217 | INFO  | Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[6, 0, 8]}, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=16112428} [org.mongodb.driver.cluster<cluster-ClusterId{value='64e730157a986e6d5c87ba31', description='null'}-localhost:27017>] 
2023-08-24 12:25:26,233 | INFO  | Discovered cluster type of STANDALONE [org.mongodb.driver.cluster<cluster-ClusterId{value='64e730157a986e6d5c87ba31', description='null'}-localhost:27017>] 
2023-08-24 12:25:26,392 | INFO  | Opened connection [connectionId{localValue:2, serverValue:14}] to localhost:27017 [org.mongodb.driver.connection<Catalina-utility-1>] 
2023-08-24 12:25:26,722 | INFO  | MongoDB connection parameter 'dbServerHosts' is not set, using default value : localhost:27017 [o.e.c.s.mongodb.utils.ConnectionHelper<Catalina-utility-1>] 
2023-08-24 12:25:26,723 | INFO  | Cluster created with settings {hosts=[localhost:27017], mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=2000} [org.mongodb.driver.cluster<Catalina-utility-1>] 
2023-08-24 12:25:26,723 | INFO  | Adding discovered server localhost:27017 to client view of cluster [org.mongodb.driver.cluster<Catalina-utility-1>] 
2023-08-24 12:25:26,744 | INFO  | Cluster description not yet available. Waiting for 30000 ms before timing out [org.mongodb.driver.cluster<Catalina-utility-1>] 
2023-08-24 12:25:26,752 | INFO  | Opened connection [connectionId{localValue:3, serverValue:15}] to localhost:27017 [org.mongodb.driver.connection<cluster-ClusterId{value='64e730167a986e6d5c87ba32', description='null'}-localhost:27017>] 
2023-08-24 12:25:26,762 | INFO  | Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[6, 0, 8]}, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=8916207} [org.mongodb.driver.cluster<cluster-ClusterId{value='64e730167a986e6d5c87ba32', description='null'}-localhost:27017>] 
2023-08-24 12:25:26,762 | INFO  | Discovered cluster type of STANDALONE [org.mongodb.driver.cluster<cluster-ClusterId{value='64e730167a986e6d5c87ba32', description='null'}-localhost:27017>] 
2023-08-24 12:25:26,772 | INFO  | Opened connection [connectionId{localValue:4, serverValue:16}] to localhost:27017 [org.mongodb.driver.connection<Catalina-utility-1>] 
2023-08-24 12:25:26,855 | INFO  | INITIALIZING SCHEDULER [SchedulerManager<Catalina-utility-1>] 
2023-08-24 12:25:26,866 | INFO  | Start Scheduler [SchedulerService<Catalina-utility-1>] 
2023-08-24 12:25:27,089 | INFO  | Using default implementation for ThreadExecutor [org.quartz.impl.StdSchedulerFactory<Catalina-utility-1>] 
2023-08-24 12:25:27,117 | INFO  | Job execution threads will use class loader of thread: Catalina-utility-1 [org.quartz.simpl.SimpleThreadPool<Catalina-utility-1>] 
2023-08-24 12:25:27,245 | INFO  | Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl [org.quartz.core.SchedulerSignalerImpl<Catalina-utility-1>] 
2023-08-24 12:25:27,245 | INFO  | Quartz Scheduler v.2.3.2 created. [org.quartz.core.QuartzScheduler<Catalina-utility-1>] 
2023-08-24 12:25:27,249 | INFO  | RAMJobStore initialized. [org.quartz.simpl.RAMJobStore<Catalina-utility-1>] 
2023-08-24 12:25:27,251 | INFO  | Scheduler meta-data: Quartz Scheduler (v2.3.2) 'DefaultQuartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.
 [org.quartz.core.QuartzScheduler<Catalina-utility-1>] 
2023-08-24 12:25:27,251 | INFO  | Quartz scheduler 'DefaultQuartzScheduler' initialized from default resource file in Quartz package: 'quartz.properties' [org.quartz.impl.StdSchedulerFactory<Catalina-utility-1>] 
